"","post.id","post.link","post.data.id","post.date.raw","post.title","post.type","post.price","post.subcl","post.subcltype","post.loc","post.text","post.date","post.last.update","post.pics","cityurl","subcl"
"56","4634418984","http://poconos.craigslist.org/cas/4634418984.html","4634418984","Sep 6","worship your cock and balls to completion","m4m","48","cas","casual encounters","tobyhanna","looking to come over , i'll lick your cock and balls
and suck you till you explode in my mouth.
me = 48 6' 215 athletic, brown hair , 6.5 "" cut","2014-08-24T06:42:03-0400","2014-09-06T12:20:45-0400",0,"http://poconos.craigslist.org","ppp"
"57","4634420257","http://poconos.craigslist.org/cas/4634420257.html","4634420257","Sep 6","Today ~ Rainbow Mountain",NA,"53","cas","casual encounters","east stroudsburg","Thinking of going there this afternoon but want to make sure its open and people will be there. GL Guy looking for fun with a CD or......let me know if interested....i am very curious and want to go there today or another day you may be there.  ;)","2014-08-24T06:47:03-0400","2014-09-06T05:51:42-0400",0,"http://poconos.craigslist.org","ppp"
"58","4634983938","http://poconos.craigslist.org/cas/4634983938.html","4634983938","Sep 7","CD looking to service","m4m","53","cas","casual encounters","East Stroudsburg","Bi, Kinky, non-passable CD looking to service guys, girls and gurls.  Be over 21yo, SDT free and clean. No drugs.  Bring friends.   Put: ""CD Service"" in subject line.   Thanks","2014-08-24T14:57:36-0400","2014-09-07T09:11:51-0400",4,"http://poconos.craigslist.org","ppp"
"59","4635351864","http://poconos.craigslist.org/cas/4635351864.html","4635351864","Sep 8","Looking for a FWB","m4w","44","cas","casual encounters","NEPA","44 year old single male looking for an adventurous fun female for a friend with benefits. Not looking for endless emails games or bull. Want someone who is adventurous and has a wild side to her and likes to have fun no matter what she is doing. If interested in knowing more, please send a message! Put your zip code in subject to weed out the spam.","2014-08-24T19:06:46-0400","2014-09-08T07:55:21-0400",0,"http://poconos.craigslist.org","ppp"
"60","4635379102","http://poconos.craigslist.org/cas/4635379102.html","4635379102","Sep 7","Kinky CD looking to service","m4m","53","cas","casual encounters","East Stroudsburg","hi..I'm looking to service you and maybe your friends.  Be over 21, clean STD free, no drugs.   Guys, gurls all welcome.   Put ""service"" in subject line.    Thanks","2014-08-24T19:27:41-0400","2014-09-07T14:50:30-0400",4,"http://poconos.craigslist.org","ppp"
"61","4635509119","http://poconos.craigslist.org/cas/4635509119.html","4635509119","Sep 7","Mwm seeking fwb. Bbw a plus!","m4w","31","cas","casual encounters","Walnutport","I've never had any luck with this site before... but I'm bored somhat the hell? About me... I'm a 31 married white male who is unsatisfied in more than just lack of bedroom activity. I'm 6'2, 160lbs, longish brown hair and brown eyes. I'm told often enough that I'm good looking, but am too shy to pursue anyone who makes such comments.
What I'm looking for is a little excitement. I want sex of course, but I'm looking for more than that. Someone to talk to, cuddle with... Just something! I need to feel again. I'm open to all ages, races, statuses... And as long as we make some connection looks aren't an issue (though I'm particularly attracted to thicker women).
If any of this sounds like you, feel free to shoot me an email and we can chat some more and see where things go. I dont want endless emails, but I would like to chat a bit first to make sure we are in sync. Pics are a plus, but not necessary right away. I'm also ddf (except for occasional visits from Mary Jane) so please be too. Please no guys, and any ladies responding, put your city in the subject to help weed out the spam. Also, please tell me a little about yourself, not just one sentence. If you have a yahoo id, kik, or some way to chat include it and maybe we can get to talking sooner.","2014-08-24T21:13:00-0400","2014-09-07T15:18:30-0400",0,"http://poconos.craigslist.org","ppp"
"62","4635809267","http://poconos.craigslist.org/cas/4635809267.html","4635809267","Sep 8","Daddy","m4m","36","cas","casual encounters","Poconos to Lehigh","Looking for a S daddy for daytime fun during the week. Tell me what you want me to be. White man, 36, hung, shaved, attractive, ready to act out your fantasies","2014-08-25T05:43:35-0400","2014-09-08T08:12:12-0400",0,"http://poconos.craigslist.org","ppp"
"63","4636071107","http://poconos.craigslist.org/cas/4636071107.html","4636071107","Sep 8","looking for a cute milf/married lady needing passion","m4w",NA,"cas","casual encounters","poconos,pa","HI
Well School is insession and I wonder if there is a woman out there who is needing to escape for a few hours.Home alone,not getting husbands attention or boyfreinds affection.feeling unapreciated.gentleman here mature,sexeprienced seeking a lady who has been holding back from just letting herself be taken care of/Pleasured .Very openminded man here,respectfull.If U need to feel wanted and need to be fullfilled then ,well,I dont kiss and tell.
   Nice mature experinced atractive man seeking a woman who is horney but just needs a FWB/NSA relationship.Seeking wives,who husbands either are not turned on anymore or are cheating.Seeking Milfs,mature ,woman who needs more than what she has at home but cant afford to be caught.Real down to earth Very Oral 48 yo attractive guy wants to give women what she needs but needs to be discreet.
 Very real,sincere and respectfull of her boundaries and discretion","2014-08-25T10:47:28-0400","2014-09-08T00:56:13-0400",0,"http://poconos.craigslist.org","ppp"
"64","4636530307","http://poconos.craigslist.org/cas/4636530307.html","4636530307","Sep 8","Looking for a nice cock to suck","m4m","35","cas","casual encounters","stroud","I am looking for a nice cock to suck once or twice a week. You must host. I am a MWM that enjoys sucking a nice cock once in a while. I am DDF and you be too. I am not looking for a different guy everyday. I would like to find just one guy. I am looking for someone my age or younger, if you are older you need to have a BIG cock. Change subject to "" regular"". Send full stats and a cock pic in first email.","2014-08-25T14:33:25-0400","2014-09-08T15:08:28-0400",0,"http://poconos.craigslist.org","ppp"
"65","4636690941","http://poconos.craigslist.org/m4w/4636690941.html","4636690941","Sep 7","Just Arrived","Former Slayer of Giant 2 Headed Lizards","37","m4w","men seeking women","stroudsburg","-   Artistic - former actor 
-  'Really, really, ridiculously good looking'
 - Spontaneous and Funny
 - See's the upside of life and doesn't dwell on the past.
 - A nomadic explorer that loves to lift rocks.
 - Not into head games
Drop a pic and contact info .","2014-08-25T15:54:32-0400","2014-09-07T16:07:29-0400",0,"http://poconos.craigslist.org","ppp"
"66","4637047444","http://poconos.craigslist.org/cas/4637047444.html","4637047444","Sep 7","friend with benefits","m4w",NA,"cas","casual encounters","Stroudsburg","54 male here looking for an older women around my age that needs someone to talk to and fun in the bedroom, if your missing that at home let's at least chat and see what happens, nothing serious or strings attached, what can you lose, you just might gain a friend at least. If your married that's a plus, very discreet here, take a chance and see what happens, PLEASE put the word ""fun"" in the subject line if you respond.","2014-08-25T19:23:28-0400","2014-09-07T07:29:32-0400",0,"http://poconos.craigslist.org","ppp"
"67","4637310342","http://poconos.craigslist.org/cas/4637310342.html","4637310342","Sep 7","LOOKING for WOMAN or COUPLE that is into MAKING GUYS SUCK COCK","m4w",NA,"cas","casual encounters","mt. poco","I'm a m4w or m4mw only.  Only want women or couples no solo guys please.   
It's hard finding a woman that appreciates and enjoys a bisexual guy like myself.  If you are cool and turned on by bi guys email me.  send some pics too and about yourself.
Looking for a WOMAN or COUPLE that is into making guys suck cock for their pleasure.  Used to have a girlfriend that would make me do it and she loved having MMF threesomes.  Also met a couple that loved having me please both of them and they both love sucking me together i can switch roles.","2014-08-25T22:41:06-0400","2014-09-07T11:58:54-0400",0,"http://poconos.craigslist.org","ppp"
"68","4637509343","http://poconos.craigslist.org/m4w/4637509343.html","4637509343","Sep 7","If you want a good faithful guy"" I'm here""",NA,"42","m4w","men seeking women","poconos","OK so I'm single and alone y is this so hard to fine a girlfriend .I work fulltime job .I'm hard worker guy.honest.caring.outgoing.love the outdoors.campfires.and walking and talking and caring for my new sweetheart. So lets chat five.seven.o.four.two.six.o.six.four.o thanks you will not be disappointed","2014-08-26T04:30:19-0400","2014-09-07T22:17:20-0400",4,"http://poconos.craigslist.org","ppp"
"69","4638052573","http://poconos.craigslist.org/cas/4638052573.html","4638052573","Sep 8","have the afternoon off and want to suck a nice cock","m4m","45","cas","casual encounters","lake harmony hosting","Looking for a discreet in shap guy that is in need of NSA head.. You come by, I suck swallow and you leave.. If it gets real hot you can flip me over and fuck my ass.. You need to be HWP d & d free clean and discreet.. send stats in first email..  Under 35 to the front of the line.. I can set up a glory hole if that is your thing... Send stats in first email and be for real.. Not into games players at all","2014-08-26T13:02:19-0400","2014-09-08T13:19:27-0400",0,"http://poconos.craigslist.org","ppp"
"70","4638054519","http://poconos.craigslist.org/m4w/4638054519.html","4638054519","Sep 7","Can you keep a secret? ;",")","33","m4w","men seeking women","Pike County","Hey. I had met an amazing woman through Ashley Madison but the girl I was with moved away. There really aren't too many others on that site that are real or that I'm interested in. So that brings me here... I'm 6'1"", white, hazel eyed, professional, drug (aside from smoking) & disease free, financially stable, entertaining, funny, cute, sweet, smart & looking to share these qualities with a woman looking for some time away or has interest is messing around with a married man. I honestly just want to have some fun before my brain explodes lol
I'm not looking for just sex and maybe we'll never even meet. I'm just looking for a connection with someone else. You can be married, single, divorced just be sane or close to sane. If you're interested I can send a pic first and we can take things from there. Let's chat, get to know each other and then maybe meet. That's all up to you. Hope to hear from you soon.
I'm pretty willing to travel so don't worry about distance.","2014-08-26T13:03:15-0400","2014-09-07T17:05:29-0400",0,"http://poconos.craigslist.org","ppp"
"71","4638553285","http://poconos.craigslist.org/cas/4638553285.html","4638553285","Sep 7","All about you ;)","m4w","27","cas","casual encounters","Saylorsburg","Any lady out there looking to get together, have some fun, be the center of attention? You lay back and let me do the work. . .get you moaning, begging for more. . ..then see where it goes ;)
I am 27 yrs old, white male, 6 ft 1 inch tall, 185 lbs, big cock, clean, discrete. Please only women, maybe a couple (the right one) if you're interested hit me up, we could yahoo/skype first if you wanted. put SUNDAY in the title please
so how about it? Lets make this all about you !","2014-08-26T17:25:17-0400","2014-09-07T17:28:31-0400",0,"http://poconos.craigslist.org","ppp"
"72","4638942521","http://poconos.craigslist.org/cas/4638942521.html","4638942521","Sep 7","bi blue collar worker looking for men","m4m","39","cas","casual encounters","east stroudsburg","bi masculine  man here, very masculine and hairy....in shape beefy chest  looking for  other masculine men...........................","2014-08-26T21:57:35-0400","2014-09-07T21:57:10-0400",3,"http://poconos.craigslist.org","ppp"
"73","4639221574","http://poconos.craigslist.org/cas/4639221574.html","4639221574","Sep 6","Quality Massage +++","m4m","29","cas","casual encounters","in out","Your first email MUST include either your phone number or email address. No exceptions! If you dont send it im not responding to you. Bi white masculine and discreet. 5ft 8in one seventy3 8c thick. Ten years exp. Friendly n not rushed.","2014-08-27T06:57:47-0400","2014-09-06T15:28:52-0400",0,"http://poconos.craigslist.org","ppp"
"74","4639600211","http://poconos.craigslist.org/w4m/4639600211.html","4639600211","Sep 8","Looking for Ever Lasting Love",NA,"30","w4m","women seeking men",NA,"I have red hair,brown eyes,5'11,pierced ears,2 tattoos. Im into anything outdoors,mall,movies,horseback riding,whitewater rafting,hiking,camping,fishing,boating,sun tanning,traveling,mountain biking,wine tasting,rock climbing,dining out,hanging out with my friends,going to comedy clubs,concerts,traveling. Im a die hard sports fan.. Im lookin for a guy who can keep my attention longer than 5 minutes,trustworthy,honest,thats intimate,not afraid to show affection in public,likes me for me,treats me like a queen,doesn't cheat,goes by personality than looks,romantic, likes to have fun,and i want a guy who is into me as much as i am to him. And above all i need a guy who really is on the same path as i am. Im tired of the ones think they are and really arent in the end. So if ur totally ready to settle down,have a gf,and then a wife then im me. I dont need anymore bullshit in my life. If u have baby momma drama i dont need it or want it. No offense but only white guys please!:)","2014-08-27T12:03:38-0400","2014-09-08T18:21:49-0400",0,"http://poconos.craigslist.org","ppp"
